Unnamed: 0,Unnamed: 0.1,log_messages,len,valid_messages,label
698,713,trial captcha verification for ip addressfailed with actionexpected,17,True,0.0
699,714,trial captcha verification for ip addressfailed error codes token was,20,True,0.0
700,715,parameter hparam dict should be a dictionary nothing logged,8,True,0.0
701,716,parameter metric dict should be a dictionary nothing logged,8,True,0.0
702,717,the temporary file used by moviepy can not be deleted,10,True,0.0
703,718,failed to compute shapes,7,True,0.0
704,719,infinite values are present for,8,True,0.0
705,720,unknown blob encountered,6,True,0.0
706,721,provide blob sizes to get more accurate assignments,8,True,0.0
707,722,error when fetching blob,7,True,0.0
708,723,checkpoint files can not be accessed,6,True,0.0
709,724,add param method is deprecated,4,True,0.0
710,725,unexpected shape,5,True,0.0
711,726,the format of load model path doesnt match,7,True,0.0
713,728,exception from save model params,6,True,0.0
715,730,removing existing s3 key,7,True,0.0
716,731,invalid git directory not found can not compute the git version,11,True,0.0
717,732,gitpython not found can not compute the git version,9,True,0.0
718,733,debugexecutor changes sensor mode to reschedule,6,True,0.0
719,734,failed to log action with,8,True,0.0
720,735,processdid not respond to sigterm trying sigkill,11,True,0.0
722,738,oauth2 access token is invalid for an unknown reason,9,True,0.0
723,739,no scope alternates defined for method,9,True,0.0
724,740,start date forisnt datetime datetime,9,True,0.0
725,741,found init at root of,15,True,0.0
726,742,celery executor will run without ssl,6,True,0.0
727,743,task instanceis up for retry,9,True,0.0
728,744,task instanceis up for reschedule,9,True,0.0
729,745,killing dagfileprocessorprocess pid,4,True,0.0
730,746,kerberos,4,True,0.0
731,747,pod not yet started,7,True,0.0
732,748,podlog read interrupted,7,True,0.0
733,749,socket send raised exception,4,True,0.0
734,750,more than 1 ecs task found reattaching to,11,True,0.0
735,751,replication group is not available current status is,11,True,0.0
736,752,received error message from aws elasticache api,10,True,0.0
737,753,connection tohas invalid extra field,9,True,0.0
738,754,tenacity will retry to execute the operation,10,True,0.0
739,755,using default schema due to unexpected type,7,True,0.0
740,756,bucketalready exists,6,True,0.0
741,757,topic already exists,6,True,0.0
742,758,topic does not exist,7,True,0.0
743,759,subscription already exists,6,True,0.0
744,760,subscription does not exist,7,True,0.0
745,761,got status codefor session,7,True,0.0
748,764,no mail attachments found,4,True,0.0
749,765,cgroup does not exist,7,True,0.0
750,766,extra field foris not a dictionary,10,True,0.0
751,767,this is a warning,4,True,1.0
755,771,no item received for,7,True,0.0
757,773,no action taken for create update event at,11,True,0.0
758,774,git tag skipped,6,True,0.0
759,775,timeout sending to google analytics,5,True,0.0
760,776,exception occurred nxpath,6,True,0.0
764,780,unable to complete setup,7,True,0.0
765,781,ignoring firewall exception,6,True,0.0
766,782,rollbar already initialized ignoring re init,6,True,0.0
767,783,ignored out of bounds row element access,7,True,0.0
768,784,extension file or directory does not exist,7,True,0.0
773,789,asked to reserve slot on nodebut unable to find node slotid getowningnodeid,16,True,0.0
786,802,error retrieving per run logs from runtracker,7,True,0.0
806,822,instrumented node,2,True,0.0
809,825,cant obtain requestdispatcher,4,True,0.0
810,826,test too lax byimages total found total must pass,8,True,0.0
811,827,test failed byimages total must pass total found,7,True,0.0
814,830,test expects too many misreads byimages total max misread total misread,10,True,0.0
815,831,test had too many misreads byimages total mis read total max misread,10,True,0.0
816,832,test too lax byimages total allowed total false positives,8,True,0.0
817,833,test failed byimages total false positives total allowed,7,True,0.0
818,834,unable to remove unknown dispatcher,8,True,0.0
819,835,attempted to remove entity which is not active,8,True,0.0
820,836,can not read directory,4,True,0.0
821,837,can not set to scene probably because subscenes are present,10,True,0.0
823,839,element selection key handler has been deprecated and is effectively ignored by the runtime,14,True,0.0
824,840,couldnt return value from process scope,7,True,0.0
846,862,warning commands are no longer restricted on signs if you allow players to use creative mode there may be risk of players bypassing permissions use this setting at your own risk,31,True,0.0
851,867,test failed byimages totalmustpass totalfound,7,True,0.0
853,869,test had too many misreads byimages total misread total max misread,10,True,0.0
857,873,unable to delete file,4,True,0.0
859,875,attempted to turn on tls multiple times,7,True,0.0
860,876,was not found using defaults,8,True,0.0
861,877,was not found,6,True,0.0
862,878,error on loading,6,True,0.0
863,879,skipping it,5,True,0.0
864,880,has no callable service object skipping it,10,True,0.0
865,881,failing over to dcs,4,True,0.0
866,882,word inputs were passed to elmo but it does not have a cached vocab,14,True,0.0
867,883,couldnt find faces for,8,True,0.0
868,884,skipping face not in alignments file,9,True,0.0
869,885,skipping frame not in alignments file,9,True,0.0
870,886,warning no reference video was supplied even though,8,True,1.0
871,887,slicing symbolic axis might lead to problems,7,True,0.0
872,888,invalid mtcnn options in config running with defaults,8,True,0.0
873,889,skipping legacy weights from,7,True,0.0
874,890,unable to open image skipping,8,True,0.0
875,891,frame not loaded,6,True,0.0
876,892,face not loaded,6,True,0.0
877,893,no data to display not refreshing,6,True,0.0
878,894,no valid data to display not refreshing,7,True,0.0
879,895,no logs folder found in folder,9,True,0.0
880,896,no data to graph for selected session,7,True,0.0
881,897,unable to load session data for model,7,True,0.0
882,898,writecommand is deprecated use writewithoutresponse,5,True,0.0
886,902,need to copy blob to enqueue,9,True,0.0
897,913,hist contains nan may not render correctly,7,True,0.0
901,917,mpi4py is not installed validation result may be incorrect,9,True,0.0
903,929,omp num threads is no longer used by the default keras config,10,True,0.0
904,930,reverse state order true in stackedrnncells will soon,6,True,0.0
913,942,savedmodel schema version is zero,5,True,0.0
914,943,threadmissing reportcontext,6,True,0.0
917,946,can not get last state entity not added to hass,10,True,0.0
1061,1097,alarmdecoder unexpectedly lost connection,4,True,0.0
1067,1103,no location s shared with this account,7,True,0.0
1095,1132,sensor not implemented for value,8,True,0.0
1105,1142,dongle pathis invalid,10,True,0.0
1106,1143,updating the state failed,7,True,0.0
1107,1144,simplisafe cloud error trying stored refresh token,7,True,0.0
1125,1162,could not set data forstr,11,True,0.0
1132,1170,hostis not available,7,True,0.0
1215,1254,state is noterical,4,True,0.0
1270,1310,could not set fail safe mode,8,True,0.0
1306,1347,integration is not supported,7,True,0.0
1314,1355,unable to inspect container,4,True,0.0
1326,1367,current branch module info dic,9,True,1.0
1327,1368,something is up with appin directory,13,True,0.0
1330,1371,not sure if i left the cluster,7,True,1.0
1331,1372,can not modify server configuration after server has been used,10,True,0.0
1332,1373,multiple valid oneof schemas found,5,True,0.0
1333,1374,invalid cookie cookie,3,True,1.0
1334,1375,stderr is deprecated please use output instead,7,True,0.0
1335,1376,shell logger supports only linux and macos,7,True,0.0
1336,1377,shell logger doesnt support your platform,7,True,0.0
1337,1378,experimental instant mode is python 3 only,7,True,0.0
1338,1379,output log isnt specified,5,True,0.0
1339,1380,output isnt available in shell logger,7,True,0.0
1340,1381,unknown format,2,True,0.0
1341,1382,element doesnt have initmouseevent firing an event which should but doesnt have other mouse event related attributes here as well as controlkeydown altkeydown shiftkeydown metakeydown,27,True,0.0
1342,1383,opening window blank which is not a real window name randomizing target to be,15,True,0.0
1343,1384,getframeelementbyname couldnt find a frame or iframe checking every element for the name,15,True,0.0
1344,1385,current subframe appears to have closed selecting top frame,9,True,0.0
1345,1386,link has target blank which is not supported in selenium randomizing target to be,15,True,0.0
1347,1388,caught exception when firing events on unloading page,8,True,0.0
1348,1389,using entire optionsstring as a path please change the argument to deletecookie to use path,15,True,0.0
1349,1390,failed on file,6,True,0.0
1355,1396,this is warning message,4,True,1.0
1356,1397,has version,8,True,0.0
1357,1398,trigger chat profile update,7,True,0.0
1358,1399,environment variable build vcs number not set,5,True,0.0
1359,1400,can not test special functions,8,True,0.0
1360,1401,dgc only works on momentum optimizer,6,True,0.0
1362,1404,skipping grouped convolution test,4,True,0.0
1364,1407,can not test moments,7,True,0.0
1365,1408,can not test zero density proportions,9,True,0.0
1366,1409,can not find the var,8,True,0.0
1367,1410,can not use special functions in a test,11,True,0.0
1368,1411,can not test truncated normal op,9,True,0.0
1370,1416,your decorated reader has raised an exception,7,True,0.0
1371,1417,export includes no default signature,5,True,0.0
1372,1418,casting complex to real discards imaginary part,7,True,0.0
1374,1437,model failed to serialize as json ignoring,10,True,0.0
1375,1438,can not enable trace inside a tf function,8,True,0.0
1376,1439,must enable trace in eager mode,6,True,0.0
1377,1440,trace already enabled,3,True,0.0
1378,1441,can not export trace inside a tf function,8,True,0.0
1379,1442,can only export trace while executing eagerly,7,True,0.0
1380,1443,an unordered dictionary of predicate fn pairs was,11,True,0.0
1381,1444,using a while loop for converting,8,True,0.0
1382,1445,conv2dbackpropfilter uses a while loop fix that,6,True,0.0
1383,1446,failed to load partition graphs for devicefrom disk,12,True,0.0
1384,1447,this should work,3,True,0.0
1385,1448,confusion matrix,6,True,0.0
1386,1449,unable to report meter,7,True,0.0
1387,1450,unable to report histogram,7,True,0.0
1388,1451,unable to report counter,7,True,0.0
1389,1452,unable to report gauge,7,True,0.0
1390,1453,docker image not found pulling image from registry,11,True,0.0
1391,1454,two parameter trim ltrim rtrim function signatures are deprecated,9,True,0.0
1392,1455,failed to allocate page bytes,8,True,0.0
1393,1456,calling spill on rowbasedkeyvaluebatch will not spill but return 0,10,True,0.0
1394,1457,spnego httpugi creation failed,4,True,0.0
1395,1458,not supported client table type,5,True,0.0
1396,1459,invalid hive table type,4,True,0.0
1397,1460,failed to close session,4,True,0.0
1398,1461,error opening session,3,True,0.0
1399,1462,error getting info,3,True,0.0
1400,1463,error executing statement,3,True,0.0
1401,1464,error getting type info,4,True,0.0
1402,1465,error getting catalogs,3,True,0.0
1403,1466,error getting schemas,3,True,0.0
1404,1467,error getting tables,3,True,0.0
1405,1468,error getting table types,4,True,0.0
1406,1469,error getting columns,3,True,0.0
1407,1470,error getting functions,3,True,0.0
1408,1471,error getting operation status,4,True,0.0
1409,1472,error cancelling operation,3,True,0.0
1410,1473,error getting result set metadata,5,True,0.0
1411,1474,error fetching results,3,True,0.0
1412,1475,error getting primary keys,4,True,0.0
1413,1476,error getting cross reference,4,True,0.0
1414,1477,invalid cookie token,3,True,0.0
1415,1478,error setting scheduler queue,4,True,0.0
1416,1479,failed to execute hql command in global hiverc file,9,True,0.0
1417,1480,failed on initializing global hiverc file,6,True,0.0
